window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6177,15,6,0,1.9972,0,25.5,0,0,6.61,1.0,6177.0,628,1.0,387,593,206,2092,0.000918,0.0059,401.7914,0,0.0,0.005,0.0011,2,0,0,0,0.035644,0.015625,64,0.5616,0.0356,0.2794
2,5000,3814,3,5,0,1.9973,0,21.3,483,3325,5.3,0.8323,4625.7,489,1.0,375,23,35,2142,0.001015,0.0067,249.598,1,1.0,0.0051,0.0011,1,0,0,0,0.032727,0.015625,64,0.5226,0.0684,0.2722
3,5000,3477,1,3,0,1.9973,0,24.0,281,3215,4.94,0.8616,4063.3,262,1.0,297,6,84,2072,0.001049,0.0089,268.7179,2,1.9,0.0046,0.0014,0,0,0,0,0.042105,0.015625,64,0.6289,0.1064,0.2642
4,5000,3172,5,5,0,1.9972,0,28.1,80,3125,4.59,0.8633,3724.0,47,1.0,248,6,55,1766,0.001304,0.0163,69.2194,3,2.9,0.0098,0.0025,2,0,0,0,0.042177,0.015625,62,0.6295,0.1404,0.2616
5,5000,3138,1,3,0,1.9973,0,30.8,11,3122,4.57,0.8893,3528.7,16,1.0,223,5,30,1668,0.001459,0.0296,23.4114,4,3.8,0.0162,0.0032,0,0,0,0,0.056075,0.015625,62,0.7214,0.1859,0.2687
6,5000,3143,1,4,0,1.9981,2,35.0,5,3138,4.47,0.9194,3418.5,5,1.0,196,1,28,1555,0.001465,0.0229,9.1912,5,4.8,0.012,0.003,0,0,0,0,0.056437,0.015625,62,0.7231,0.2423,0.2718
7,5000,3044,0,0,1,1.9995,2,37.9,9,3035,4.43,0.9155,3324.9,9,1.0,178,4,22,1493,0.001464,0.0204,17.316,6,5.7,0.0098,0.0034,0,0,0,0,0.040816,0.015625,61,0.6172,0.2709,0.2756
8,5000,3118,0,0,0,1.9996,1,51.0,0,3118,4.51,0.9509,3278.9,0,1.0,159,0,19,1400,0.001488,0.0255,0.0,7,6.7,0.0125,0.0037,0,0,0,0,0.051044,0.015625,59,0.6939,0.2964,0.2863
9,5000,3092,2,5,0,1.9985,1,55.6,5,3082,4.51,0.9539,3241.5,10,1.0,142,4,21,1305,0.001516,0.021,24.4499,8,7.6,0.0144,0.0043,1,0,0,0,0.060748,0.015625,57,0.7428,0.3408,0.2923
10,5000,3176,3,5,0,1.997,1,63.9,13,3153,4.55,0.9834,3229.6,23,1.0,138,9,13,1312,0.001719,0.0349,52.5114,9,8.2,0.0168,0.0049,1,0,0,0,0.045752,0.015625,56,0.6585,0.3735,0.2947
11,5000,3060,3,5,0,1.9952,2,61.8,10,3042,4.52,0.9559,3201.3,18,1.0,132,3,9,1291,0.001683,0.0323,43.2692,10,8.9,0.015,0.0051,1,0,0,0,0.064516,0.015625,57,0.7578,0.412,0.2982
12,5000,3056,1,3,3,1.9939,2,68.3,10,3046,4.49,0.9613,3179.0,10,1.0,125,1,8,1266,0.001719,0.0298,26.0417,11,9.9,0.0155,0.0049,0,0,0,0,0.059553,0.015625,56,0.7376,0.4715,0.3023
13,5000,3140,0,0,0,1.9922,2,68.2,9,3131,4.54,0.9895,3173.4,9,1.0,117,0,8,1223,0.001697,0.0234,24.6575,12,10.8,0.0199,0.0051,0,0,0,0,0.057292,0.015625,55,0.7273,0.5288,0.3072
14,5000,3119,0,0,3,1.9939,1,70.2,7,3112,4.52,0.9851,3166.2,7,1.0,106,1,12,1145,0.001708,0.0279,19.943,13,11.7,0.0185,0.0057,0,0,0,0,0.058659,0.015625,51,0.7336,0.5875,0.3131
15,5000,3130,1,4,3,1.9759,1,72.0,8,3122,4.46,0.99,3161.6,8,1.0,97,1,10,1074,0.001812,0.0386,22.9885,14,12.6,0.0186,0.0062,0,0,0,0,0.060606,0.015625,49,0.7422,0.6481,0.3179
16,5000,3149,2,5,1,1.9698,1,75.7,6,3138,4.48,0.9965,3160.1,11,1.0,92,2,7,1043,0.001935,0.0309,34.7003,15,13.2,0.0182,0.0061,1,0,0,0,0.058642,0.015625,47,0.7336,0.7037,0.322
17,5000,3062,1,4,1,1.9687,2,75.4,4,3058,4.49,0.9723,3149.2,4,1.0,84,1,9,1003,0.00193,0.0429,13.6986,16,14.0,0.0213,0.0081,0,0,0,0,0.072607,0.015625,46,0.7848,0.7763,0.3284
18,5000,3019,1,4,1,1.9785,2,80.1,6,3008,4.37,0.9628,3135.5,11,1.0,82,5,7,984,0.001932,0.033,37.594,17,14.3,0.0159,0.007,0,0,0,0,0.058608,0.015625,46,0.7334,0.8239,0.3324
19,5000,3044,1,5,1,1.9432,2,79.4,4,3030,4.47,0.9737,3126.4,14,1.0,79,1,4,981,0.002081,0.0383,50.1792,18,15.2,0.0223,0.0082,1,0,0,0,0.062718,0.015625,45,0.7509,0.8761,0.3365
20,5000,3093,0,0,1,1.9761,2,81.6,7,3077,4.46,0.9903,3123.2,16,1.0,74,3,8,924,0.002087,0.0387,54.1516,19,15.5,0.0239,0.0082,0,0,0,0,0.052817,0.015625,43,0.7042,0.929,0.3407
21,5000,3003,1,4,1,1.9926,1,80.7,5,2994,4.37,0.9651,3111.8,9,1.0,69,3,8,904,0.001937,0.05,34.188,20,16.2,0.0217,0.008,0,0,0,0,0.070833,0.015625,43,0.7794,0.9706,0.3466
22,5000,3048,1,5,1,1.9875,1,81.2,0,3044,4.4,0.9814,3105.7,4,1.0,64,1,6,874,0.002323,0.0513,17.7778,21,17.1,0.0241,0.0099,1,0,0,0,0.081197,0.015625,41,0.8076,1.0134,0.3514
23,5000,3030,0,0,1,1.9439,2,83.1,0,3028,4.42,0.9779,3098.5,2,1.0,61,2,5,833,0.002358,0.0528,8.2305,22,17.8,0.0313,0.0104,0,1,0,0,0.085366,0.015625,41,0.817,1.0459,0.3562
24,5000,3061,0,0,0,1.926,1,84.7,0,3061,4.45,0.989,3094.9,0,1.0,54,0,7,769,0.002169,0.0519,0.0,23,18.7,0.0288,0.0119,0,0,0,0,0.089623,0.015625,38,0.8257,1.0931,0.3624
25,5000,2946,2,4,3,1.9345,1,87.8,4,2935,4.39,0.9563,3080.7,11,1.0,58,7,3,793,0.002269,0.0427,48.4581,24,18.1,0.0261,0.0089,0,0,0,0,0.106838,0.015625,38,0.8538,1.1292,0.3668
26,5000,2979,2,3,1,1.8676,1,87.5,7,2969,4.44,0.97,3071.0,10,1.0,58,3,3,808,0.002646,0.0407,42.0561,25,18.3,0.0271,0.0105,0,0,0,0,0.104072,0.015625,38,0.8499,1.2333,0.3704
27,5000,3184,0,0,3,1.8201,2,85.5,3203,0,4.52,1.0396,3083.9,3,1.0,57,0,1,801,0.002143,0.0398,13.5135,26,19.6,0.0243,0.0092,0,0,0,0,0.106195,0.015625,38,0.8529,1.3395,0.3754
28,5000,3099,5,5,3,1.9505,1,87.5,3074,0,4.48,1.0044,3085.3,25,1.0,56,5,6,850,0.002562,0.0485,96.5251,27,19.3,0.028,0.01,4,0,0,0,0.08209,0.015625,39,0.8097,1.4215,0.3761
29,5000,3064,2,5,1,1.9259,1,96.3,11,3039,4.48,0.9937,3083.3,25,1.0,57,5,4,884,0.002682,0.0514,98.7654,28,19.5,0.0262,0.011,2,0,0,0,0.090909,0.015625,41,0.8281,1.5124,0.3749
30,4999,3168,0,0,3,1.9428,2,86.6,3161,0,4.59,1.0251,3091.5,8,1.0,54,0,3,840,0.002679,0.0516,32.3887,29,20.0,0.0268,0.0102,0,0,0,0,0.099206,0.015625,39,0.8425,1.6117,0.3746
31,4999,3154,1,3,1,1.983,1,92.5,3144,0,4.52,1.0183,3097.4,10,1.0,53,7,8,848,0.002541,0.0391,44.843,30,19.1,0.0269,0.01,0,0,0,0,0.091304,0.015625,40,0.8289,1.703,0.3744
32,4999,3044,2,5,1,1.9533,1,94.8,4,3033,4.49,0.9844,3092.3,11,1.0,53,3,3,862,0.002439,0.0474,44.4444,31,19.3,0.0246,0.0103,1,0,0,0,0.068966,0.015625,38,0.7734,1.759,0.3752
33,4999,3099,1,3,1,1.9871,2,101.3,3096,0,4.52,1.002,3093.0,3,1.0,50,2,5,854,0.002248,0.0442,8.4034,32,21.3,0.0246,0.0084,0,1,0,0,0.076305,0.015625,37,0.7952,1.8152,0.3774
34,4996,3132,1,5,1,1.9964,2,92.0,3126,0,4.5,1.0114,3096.7,6,1.0,48,2,4,829,0.002675,0.0664,21.4592,33,22.3,0.0273,0.0117,1,0,0,0,0.103734,0.015625,35,0.8494,1.8858,0.3805
35,4996,3023,0,0,0,1.999,2,95.5,0,3023,4.43,0.9784,3089.7,0,1.0,47,0,1,798,0.002387,0.0553,0.0,34,23.5,0.0309,0.0122,0,0,0,0,0.078341,0.015625,33,0.8006,1.9595,0.384
36,4996,3024,2,5,1,1.9993,1,93.8,5,3014,4.4,0.9807,3083.4,10,1.0,48,2,1,837,0.002459,0.0524,44.0529,35,23.3,0.0246,0.0116,2,0,0,0,0.117904,0.015625,34,0.8675,2.0381,0.3883
37,4994,3108,2,5,1,1.9821,1,93.0,3093,0,4.52,1.0072,3085.8,15,1.0,50,2,0,880,0.002695,0.0611,66.3717,36,23.3,0.0262,0.0116,2,0,0,0,0.078603,0.015625,34,0.8012,2.1036,0.3907
38,4992,3120,2,5,3,1.971,2,95.3,3100,0,4.49,1.01,3089.0,20,1.0,49,2,3,905,0.002777,0.0513,76.3359,37,23.2,0.0256,0.0116,2,0,0,0,0.120879,0.015625,34,0.8707,2.1476,0.3943
39,4986,3021,0,0,3,1.9834,2,93.8,5,3011,4.4,0.98,3082.5,10,1.0,48,0,1,888,0.002421,0.0566,38.4615,38,24.6,0.0271,0.0104,0,1,0,0,0.09434,0.015625,34,0.8344,2.1966,0.3968
40,4981,2992,1,3,3,1.9562,1,94.3,4,2988,4.45,0.9734,3073.9,4,1.0,49,3,2,897,0.001985,0.0558,8.8496,39,25.1,0.0252,0.0104,0,0,0,0,0.098712,0.015625,36,0.8417,2.2395,0.4005
41,4978,3062,1,5,3,1.9208,1,94.1,0,3057,4.49,0.9965,3072.8,5,1.0,48,1,2,875,0.002339,0.0694,20.7469,40,25.2,0.0266,0.0124,1,0,0,0,0.110204,0.015625,34,0.8582,2.264,0.4037
42,4978,3041,3,5,3,1.8894,2,100.0,8,3018,4.42,0.9906,3069.8,23,1.0,49,6,5,932,0.002571,0.0672,87.7863,41,24.4,0.026,0.0123,3,1,0,0,0.089552,0.015625,35,0.8255,2.2827,0.4047
43,4976,3025,2,5,1,1.8887,2,92.0,0,3008,4.44,0.9868,3065.5,17,1.0,49,3,3,905,0.002626,0.0558,65.3061,42,24.0,0.0234,0.011,1,0,0,0,0.079681,0.015625,35,0.8039,2.3185,0.4059
44,4976,3129,0,0,1,1.9032,2,96.3,3122,0,4.57,1.0187,3071.5,7,1.0,47,0,2,901,0.002564,0.0544,24.735,43,26.0,0.0255,0.0118,0,0,0,0,0.112245,0.015625,35,0.8608,2.3627,0.4084
45,4975,2971,2,5,0,1.9269,1,98.2,6,2956,4.32,0.9703,3062.0,15,1.0,47,5,5,896,0.002195,0.0491,59.0551,44,25.7,0.0253,0.0094,1,1,0,0,0.109434,0.015625,35,0.8572,2.4005,0.4105
46,4973,2993,0,0,3,1.9127,1,98.1,5,2983,4.37,0.9796,3055.4,10,1.0,44,0,3,843,0.002341,0.0541,39.6825,45,26.4,0.0267,0.0105,0,1,0,0,0.111969,0.015625,32,0.8605,2.4352,0.4132
47,4970,3153,0,0,3,1.8744,1,96.8,3153,0,4.54,1.0312,3065.5,8,1.0,42,0,2,843,0.00212,0.0581,34.632,46,28.6,0.0274,0.0113,0,0,0,0,0.091286,0.015625,32,0.8288,2.4767,0.4163
48,4970,2956,1,5,3,1.6805,1,93.9,3,2944,4.32,0.9676,3055.0,12,1.0,42,1,1,854,0.002277,0.0485,53.8117,47,29.3,0.0287,0.0115,1,1,0,0,0.123348,0.015625,32,0.8733,2.556,0.4202
