window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,5986,13,4,0,1.9989,0,20.2,0,0,6.46,1.0,5986.0,567,1.0,355,539,184,1977,0.001016,0.0061,402.1277,0,0.0,0.0,0.0011,0,0,0,0,0.031457,0.015625,64,0.5033,0.0315,0.2728
2,5000,3577,3,5,0,1.9989,0,22.1,454,3121,5.07,0.8197,4399.3,456,1.0,339,8,24,2014,0.001135,0.0066,390.5579,1,1.0,0.0062,0.0012,2,0,0,0,0.032152,0.015625,64,0.514,0.0636,0.2547
3,5000,3342,2,5,0,1.9989,0,25.3,274,3080,4.86,0.8678,3885.7,262,1.0,287,7,59,1981,0.001167,0.0116,271.5026,2,1.9,0.0079,0.0017,2,0,0,0,0.033969,0.015625,63,0.54,0.0976,0.2447
4,5000,3044,1,5,0,1.999,0,31.1,62,3003,4.49,0.8634,3561.4,41,1.0,247,2,42,1755,0.001349,0.0181,65.6814,3,2.9,0.0127,0.0026,1,0,0,0,0.036199,0.015625,63,0.5684,0.1338,0.2504
5,5000,3028,3,5,0,1.999,0,34.9,3,3005,4.44,0.8949,3383.6,23,1.0,222,11,36,1693,0.001379,0.0195,39.4511,4,3.8,0.0134,0.003,3,0,0,0,0.043902,0.015625,64,0.6441,0.1777,0.2557
6,5000,3113,1,4,0,1.9987,2,41.5,4,3094,4.49,0.9415,3306.3,19,1.0,199,1,24,1596,0.001446,0.0191,34.7985,5,4.7,0.0126,0.0031,0,0,0,0,0.043403,0.015625,63,0.64,0.2072,0.2616
7,5000,3078,0,0,1,1.9972,2,45.6,3,3066,4.54,0.9473,3249.2,12,1.0,182,3,20,1523,0.001459,0.0294,23.4375,6,5.7,0.0138,0.0038,0,0,0,0,0.049541,0.015625,62,0.6846,0.2439,0.2763
8,5000,3117,1,5,3,1.9927,1,52.2,3,3109,4.51,0.9681,3219.8,8,1.0,159,1,24,1414,0.001552,0.024,16.9133,7,6.7,0.0124,0.0036,1,0,0,0,0.048,0.015625,61,0.6745,0.2879,0.2857
9,5000,3065,1,5,0,1.9947,1,54.9,0,3060,4.44,0.9612,3188.9,5,1.0,148,1,12,1329,0.001608,0.0207,11.9904,8,7.6,0.0129,0.0039,1,0,0,0,0.050691,0.015625,56,0.6918,0.3294,0.2976
10,5000,3072,0,0,3,1.9972,2,56.9,0,3072,4.45,0.9698,3167.6,0,1.0,132,0,16,1253,0.001625,0.028,0.0,9,8.6,0.0163,0.0047,0,0,0,0,0.051282,0.015625,53,0.6953,0.348,0.3042
