window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,5984,12,3,0,1.9985,0,20.0,0,0,6.48,1.0,5984.0,545,1.0,351,525,174,1867,0.001023,0.0063,406.1103,0,0.0,0.0,0.0011,0,0,0,0,0.033869,0.015625,64,0.5387,0.0339,0.2749
2,5000,3617,2,5,0,1.9986,0,21.6,425,3178,5.1,0.8242,4427.3,439,1.0,336,14,29,1930,0.001152,0.0081,388.4956,1,1.0,0.0071,0.0013,2,0,0,0,0.030508,0.015625,64,0.4878,0.0644,0.263
3,5000,3418,3,4,0,1.9987,0,24.7,223,3202,4.95,0.8738,3931.2,216,1.0,282,12,66,1899,0.001167,0.0104,235.0381,2,1.9,0.0091,0.0015,0,0,0,0,0.033766,0.015625,64,0.5373,0.0964,0.2493
4,5000,3113,1,5,0,1.9987,0,30.2,53,3072,4.57,0.8678,3612.7,41,1.0,246,2,38,1671,0.001343,0.0163,66.7752,3,2.9,0.0133,0.0026,1,0,0,0,0.038519,0.015625,64,0.5944,0.1246,0.2525
5,5000,3131,0,0,3,1.9987,0,36.8,4,3122,4.53,0.907,3452.1,9,1.0,214,0,32,1571,0.001406,0.0235,15.9574,4,3.9,0.0123,0.0028,0,0,0,0,0.051926,0.015625,63,0.6991,0.1564,0.2599
6,5000,3056,1,4,0,1.9989,1,40.8,9,3047,4.41,0.9153,3339.0,9,1.0,201,3,16,1518,0.001453,0.0204,17.7866,5,4.8,0.0161,0.0032,0,0,0,0,0.053903,0.015625,62,0.7101,0.1844,0.266
7,5000,3038,1,3,0,1.9989,1,45.5,1,3037,4.45,0.9308,3263.7,1,1.0,180,2,23,1461,0.001435,0.0148,2.1978,6,5.7,0.0099,0.0032,0,0,0,0,0.040169,0.015625,61,0.611,0.2209,0.2704
8,5000,3125,0,0,3,1.9984,2,52.0,1,3124,4.43,0.9666,3232.9,1,1.0,159,1,22,1386,0.001458,0.0201,0.0,7,6.8,0.0142,0.0034,0,0,0,0,0.044743,0.015625,61,0.6508,0.2538,0.2735
9,5000,3138,2,5,0,1.9965,1,52.5,9,3129,4.48,0.9764,3213.9,9,1.0,147,3,15,1313,0.001553,0.022,20.4082,8,7.6,0.0099,0.0041,1,0,0,0,0.046154,0.015625,61,0.6615,0.2916,0.2781
10,5000,3106,0,0,1,1.9813,1,57.9,7,3099,4.41,0.9724,3194.3,7,1.0,133,2,16,1227,0.00166,0.0243,14.1243,9,8.5,0.0162,0.0046,0,0,0,0,0.048649,0.015625,58,0.6788,0.3375,0.285
11,5000,3094,1,5,0,1.9834,1,72.2,5,3079,4.45,0.9737,3177.6,15,1.0,130,6,9,1208,0.001611,0.0192,42.3729,10,9.2,0.0165,0.0043,1,0,0,0,0.043956,0.015625,59,0.6445,0.3787,0.2877
12,5000,3042,0,0,1,1.9916,1,65.9,0,3037,4.43,0.9637,3156.7,5,1.0,113,0,17,1090,0.001833,0.0269,15.4321,11,10.1,0.0216,0.0051,0,0,0,0,0.056886,0.015625,56,0.7253,0.4116,0.2908
13,5000,3040,0,0,0,1.9807,1,81.3,3,3037,4.42,0.9681,3140.0,3,1.0,102,3,14,1041,0.001888,0.029,3.3557,12,11.1,0.0194,0.0056,0,0,0,0,0.054839,0.015625,55,0.7151,0.4654,0.2912
14,5000,3200,1,5,3,1.9893,1,70.2,3192,0,4.59,1.0165,3148.0,8,1.0,97,4,9,997,0.001938,0.0428,25.2366,13,11.8,0.0226,0.0061,1,1,0,0,0.088685,0.015625,51,0.8238,0.5294,0.3007
15,5000,3084,0,0,1,1.9872,1,76.3,3,3081,4.47,0.9822,3140.0,3,1.0,91,3,9,931,0.001954,0.0342,10.7143,14,12.5,0.0226,0.0069,0,0,0,0,0.075342,0.015625,48,0.7926,0.6047,0.3067
16,5000,3096,0,0,3,1.9975,1,78.2,3,3093,4.43,0.9876,3134.9,3,1.0,87,0,4,905,0.001982,0.0435,11.2782,15,13.6,0.0246,0.0072,0,0,0,0,0.083333,0.015625,48,0.8125,0.688,0.3136
