window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6023,9,5,0,1.9994,0,20.4,0,0,6.52,1.0,6023.0,606,1.0,374,587,213,2048,0.000945,0.0089,410.0135,0,0.0,0.0061,0.0011,3,0,0,0,0.040209,0.015625,64,0.6114,0.0402,0.2372
2,5000,3682,2,5,0,1.9994,0,21.9,503,3173,5.22,0.8291,4489.0,509,1.0,372,23,25,2117,0.001018,0.0074,416.1897,1,1.0,0.0059,0.0011,1,0,0,0,0.035163,0.015625,64,0.5556,0.0717,0.2386
3,5000,3460,1,3,0,1.9993,0,23.7,264,3199,4.87,0.8737,3985.5,261,1.0,315,9,66,2077,0.001034,0.008,259.7015,2,1.9,0.0054,0.0014,0,0,0,0,0.041434,0.015625,64,0.6229,0.1131,0.2439
4,5000,3092,0,0,1,1.9993,0,27.6,62,3064,4.54,0.8591,3643.3,28,1.0,269,3,49,1785,0.001274,0.0156,42.9448,3,2.9,0.0088,0.0022,0,0,0,0,0.045262,0.015625,64,0.6548,0.1584,0.2436
5,5000,3072,2,5,0,1.9993,0,32.1,9,3058,4.43,0.8897,3452.9,14,1.0,232,7,44,1667,0.001379,0.0168,23.0496,4,3.8,0.0104,0.0027,1,0,0,0,0.055369,0.015625,64,0.7178,0.2137,0.2496
6,5000,3024,2,3,0,1.9991,0,38.1,11,3013,4.41,0.908,3330.3,11,1.0,205,6,33,1585,0.001377,0.0224,20.1097,5,4.7,0.0117,0.003,0,0,0,0,0.039655,0.015625,63,0.606,0.2517,0.2477
7,5000,3132,0,0,1,1.9937,2,42.3,13,3114,4.51,0.9547,3280.8,18,1.0,195,8,18,1538,0.001336,0.0178,34.3511,6,5.6,0.0114,0.003,0,0,0,0,0.049822,0.015625,63,0.6864,0.3015,0.2462
8,5000,3154,0,0,3,1.9925,1,48.1,8,3141,4.46,0.9697,3252.6,13,1.0,179,0,16,1454,0.001348,0.0151,26.0521,7,6.6,0.0102,0.0029,0,0,0,0,0.050943,0.015625,62,0.6933,0.3524,0.2483
9,5000,3167,2,5,0,1.9941,1,50.5,7,3155,4.56,0.9788,3235.5,12,1.0,167,2,14,1415,0.001489,0.0362,25.1572,8,7.5,0.017,0.0041,2,0,0,0,0.078471,0.015625,62,0.8009,0.3947,0.255
10,5000,3102,2,5,0,1.9951,1,55.9,4,3088,4.56,0.966,3211.2,14,1.0,157,4,14,1377,0.00146,0.0292,29.9786,9,8.3,0.0154,0.0038,1,0,0,0,0.050104,0.015625,60,0.6882,0.4448,0.2609
11,5000,3130,2,3,0,1.9964,2,59.6,12,3118,4.53,0.9788,3197.7,12,1.0,149,5,13,1321,0.001472,0.0304,27.3349,10,9.1,0.0147,0.0042,0,0,0,0,0.067391,0.015625,57,0.7681,0.5122,0.2686
