seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
19,0,0,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.141877,0.562046,0.395349,0.242082,0.713522,0.89723,0.194685,cold_start,39,0.031217,0.267235,1.084889
19,50,0,20,1,unformed,,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.92395,0.398119,0.813953,0.261256,0.503992,0.013274,0.304271,cold_start,75,0.025508,0.091885,-1.414223
19,6,6,20,1,unformed,,0.0,0.0,0.0,0.0,0.777614,0.0,0.0,0.0,0.970753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.079457,0.258327,0.046512,0.340555,0.093347,0.552893,0.445284,cold_start,9,0.021596,0.350975,-1.595771
19,58,8,20,1,unformed,,0.0,0.0,0.0,0.0,0.894574,0.0,0.0,0.0,0.993652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.875689,0.189989,0.093023,0.044671,0.531703,0.090557,0.536392,cold_start,10,0.024131,0.467121,0.397411
19,59,9,20,1,unformed,,0.0,0.0,0.0,0.0,0.79717,0.0,0.0,0.0,0.954149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.332631,0.405965,0.05814,0.420034,0.29453,0.851158,0.297837,cold_start,8,0.023463,0.621685,0.77409
19,61,11,20,1,unformed,,0.0,0.0,0.0,0.0,0.869566,0.0,0.0,0.0,0.876219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.900419,0.32682,0.05814,0.045486,0.377593,0.826061,0.369495,cold_start,7,0.031172,0.491942,-1.900763
19,63,13,20,1,unformed,,0.0,0.0,0.0,0.0,0.921512,0.0,0.0,0.0,0.959055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.754933,0.166549,0.151163,0.304916,0.043181,0.166937,0.571757,cold_start,17,0.027946,0.412419,3.106907
19,66,16,20,1,unformed,,0.0,0.0,0.0,0.0,0.857591,0.0,0.0,0.0,0.961643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25204,0.472382,0.046512,0.448208,0.896675,0.498134,0.248545,cold_start,7,0.01972,0.079353,2.766173
19,67,17,20,1,unformed,,0.0,0.0,0.0,0.0,0.882122,0.0,0.0,0.0,0.929764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95854,0.435072,0.081395,0.574676,0.703483,0.380734,0.275134,cold_start,9,0.024937,0.266633,1.750316
19,68,18,20,1,unformed,,0.0,0.0,0.0,0.0,0.814775,0.0,0.0,0.0,0.882443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.999368,0.155174,0.05814,0.266536,0.209047,0.086975,0.589751,cold_start,10,0.028694,0.760359,-2.040654
19,69,19,20,1,unformed,,0.666667,0.0,0.0,0.0,0.721423,0.0,0.0,0.0,0.955418,0.0,0.0,0.0,3.939575,0.0,0.0,0.0,33.589745,0.247704,0.081395,0.326023,0.187437,0.39596,0.458358,cold_start,12,0.02314,0.396067,2.897198
19,70,20,20,1,unformed,,1.0,0.0,0.0,0.0,0.74316,0.0,0.0,0.0,0.876888,0.0,0.0,0.0,9.783032,0.0,0.0,0.0,25.498229,0.361773,0.255814,0.453219,0.682558,0.055501,0.335937,cold_start,26,0.026715,0.10075,-3.054964
19,71,21,20,1,unformed,,0.333333,0.0,0.0,0.0,0.687857,0.0,0.0,0.0,0.968422,0.0,0.0,0.0,21.544102,0.0,0.0,0.0,12.123546,0.23164,0.0,0.043134,0.104765,0.778661,0.478859,cold_start,2,0.0,0.978262,0.98937
19,22,22,20,1,unformed,,0.0,0.0,0.0,0.0,0.841799,0.0,0.0,0.0,0.649119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.003036,0.183704,0.034884,0.075726,0.280128,0.34408,0.545653,cold_start,5,0.042436,0.699354,2.840912
19,75,25,20,1,unformed,,0.0,0.0,0.0,0.0,0.88096,0.0,0.0,0.0,0.949342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.285933,0.20267,0.093023,0.00203,0.583161,0.132466,0.518179,cold_start,10,0.028139,0.40977,2.619852
19,76,26,20,1,unformed,,0.0,0.0,0.0,0.0,0.9151,0.0,0.0,0.0,0.939171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.442124,0.43986,0.197674,0.166024,0.521683,0.87406,0.271569,cold_start,19,0.019759,0.452188,0.094117
19,78,28,20,1,unformed,,0.333333,0.0,0.0,0.0,0.681529,0.0,0.0,0.0,0.961558,0.0,0.0,0.0,28.202428,0.0,0.0,0.0,11.445963,0.15811,0.0,0.180363,0.27134,0.180736,0.585054,cold_start,2,0.0,0.722968,-1.331908
19,79,29,20,1,unformed,,0.0,0.0,0.0,0.0,0.948529,0.0,0.0,0.0,0.864429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.067447,0.430986,0.069767,0.429105,0.617939,0.607134,0.278213,cold_start,8,0.025879,0.32436,0.239786
19,32,32,20,1,unformed,,0.666667,0.0,0.0,0.0,0.8598,0.0,0.0,0.0,0.93853,0.0,0.0,0.0,2.961397,0.0,0.0,0.0,32.687902,0.518666,0.662791,0.379177,0.740958,0.291738,0.219105,cold_start,62,0.029896,0.144905,0.832676
19,82,32,20,1,unformed,,0.0,0.0,0.0,0.0,0.793314,0.0,0.0,0.0,0.767049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.024176,0.26949,0.023256,0.024648,0.459326,0.570731,0.431947,cold_start,4,0.023764,0.51903,-2.109483
19,83,33,20,1,unformed,,0.0,0.0,0.0,0.0,0.794866,0.0,0.0,0.0,0.96734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.964244,0.45189,0.127907,0.549995,0.67445,0.45521,0.262814,cold_start,13,0.027749,0.323305,-2.354389
