seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
16,105,5,20,1,unformed,,0.0,0.0,0.0,0.0,0.936688,0.0,0.0,0.0,0.984237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.771765,0.154398,0.081395,0.066544,0.308464,0.161189,0.590999,cold_start,9,0.025192,0.678736,0.074148
16,6,6,20,1,unformed,,0.0,0.0,0.0,0.0,0.850172,0.0,0.0,0.0,0.964885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.896773,0.383821,0.383721,0.301722,0.682732,0.167108,0.316356,cold_start,37,0.029848,0.174259,-2.358545
16,106,6,20,1,unformed,,1.0,0.0,0.0,0.0,0.948828,0.0,0.0,0.0,0.976244,0.0,0.0,0.0,4.308085,0.0,0.0,0.0,33.359861,0.569828,0.813953,0.217322,0.718056,0.529982,0.190601,cold_start,75,0.051211,0.179661,-0.32035
16,107,7,20,1,unformed,,0.333333,0.0,0.0,0.0,0.966963,0.0,0.0,0.0,0.988745,0.0,0.0,0.0,7.944223,0.0,0.0,0.0,25.816208,0.386339,0.337209,0.385685,0.359569,0.462893,0.314193,cold_start,33,0.057705,0.32897,2.668727
16,58,8,20,1,unformed,,0.0,0.0,0.0,0.0,0.91879,0.0,0.0,0.0,0.970702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.076333,0.285409,0.139535,0.007721,0.690125,0.304253,0.413618,cold_start,14,0.035416,0.308584,-2.723244
16,108,8,20,1,unformed,,0.333333,0.0,0.0,0.0,0.926207,0.0,0.0,0.0,0.988689,0.0,0.0,0.0,8.928335,0.0,0.0,0.0,11.909293,0.355953,0.127907,0.035869,0.653035,0.607003,0.341305,cold_start,13,0.103124,0.298018,-2.233471
16,61,11,20,1,unformed,,0.0,0.0,0.0,0.0,0.70336,0.0,0.0,0.0,0.759354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.717499,0.282008,0.0,0.013335,0.459068,0.655629,0.417467,cold_start,2,0.0,0.279056,-0.436922
16,13,13,20,1,unformed,,0.333333,0.0,0.0,0.0,0.914133,0.0,0.0,0.0,0.938797,0.0,0.0,0.0,13.819448,0.0,0.0,0.0,26.344783,0.430238,0.383721,0.185327,0.724807,0.427095,0.278781,cold_start,37,0.026175,0.223399,-2.799382
16,65,15,20,1,unformed,,0.0,0.0,0.0,0.0,0.959697,0.0,0.0,0.0,0.999249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62317,0.128774,0.05814,0.005718,0.401448,0.04979,0.633725,cold_start,7,0.011928,0.312804,-0.457488
16,19,19,20,1,unformed,,0.333333,0.0,0.0,0.0,0.743694,0.0,0.0,0.0,0.868892,0.0,0.0,0.0,2.89382,0.0,0.0,0.0,10.939387,0.389413,0.046512,0.56281,0.273638,0.674693,0.311573,cold_start,6,0.035582,0.722397,0.056222
16,23,23,20,1,unformed,,0.0,0.0,0.0,0.0,0.794081,0.0,0.0,0.0,0.893391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.338861,0.258035,0.127907,0.001371,0.29206,0.610803,0.445638,cold_start,13,0.026677,0.646713,-1.956324
16,26,26,20,1,unformed,,1.0,0.0,0.0,0.0,0.783887,0.0,0.0,0.0,0.926969,0.0,0.0,0.0,10.35834,0.0,0.0,0.0,28.420374,0.380286,0.255814,0.427022,0.021679,0.816628,0.319417,cold_start,26,0.063932,0.105826,-1.390587
16,27,27,20,1,unformed,,0.333333,0.0,0.0,0.0,0.831933,0.0,0.0,0.0,0.890027,0.0,0.0,0.0,2.847842,0.0,0.0,0.0,18.822953,0.222628,0.093023,0.47449,0.047713,0.275287,0.49076,cold_start,11,0.019967,0.421606,0.9417
16,28,28,20,1,unformed,,0.333333,0.0,0.0,0.0,0.849372,0.0,0.0,0.0,0.933887,0.0,0.0,0.0,8.928335,0.0,0.0,0.0,26.239069,0.618522,0.72093,0.279647,0.585684,0.887826,0.166924,cold_start,66,0.027804,0.136646,-0.799373
16,78,28,20,1,unformed,,0.0,0.0,0.0,0.0,0.928149,0.0,0.0,0.0,0.926741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.484107,0.321443,0.093023,0.111185,0.432543,0.649019,0.374947,cold_start,10,0.064524,0.55953,-0.96762
16,88,38,20,1,unformed,,0.25,0.0,0.0,0.0,0.701747,0.0,0.0,0.0,0.921609,0.0,0.0,0.0,2.785812,0.0,0.0,0.0,12.296102,0.337429,0.209302,0.01187,0.242504,0.88604,0.358969,cold_start,20,0.029294,0.389086,-3.117316
16,89,39,20,1,unformed,,0.0,0.0,0.0,0.0,0.885123,0.0,0.0,0.0,0.931944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.511918,0.30965,0.116279,0.128173,0.438021,0.556127,0.387187,cold_start,12,0.030047,0.561701,2.833788
16,46,46,20,1,unformed,,0.5,0.0,0.0,0.0,0.837551,0.0,0.0,0.0,0.934182,0.0,0.0,0.0,19.069109,0.0,0.0,0.0,33.61812,0.315275,0.22093,0.259051,0.483894,0.297224,0.3813,cold_start,24,0.027588,0.233308,-2.682849
16,47,47,20,1,unformed,,0.25,0.0,0.0,0.0,0.552866,0.0,0.0,0.0,0.943114,0.0,0.0,0.0,22.355643,0.0,0.0,0.0,26.639401,0.363187,0.139535,0.309993,0.012222,0.990996,0.334646,cold_start,16,0.035946,0.451997,1.553827
16,97,47,20,1,unformed,,0.0,0.0,0.0,0.0,0.795512,0.0,0.0,0.0,0.94759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09288,0.322055,0.081395,0.0206,0.603468,0.582756,0.374322,cold_start,9,0.021827,0.389356,-2.865419
16,48,48,20,1,unformed,,0.25,0.0,0.0,0.0,0.583541,0.0,0.0,0.0,0.937784,0.0,0.0,0.0,6.631719,0.0,0.0,0.0,33.33972,0.262855,0.069767,0.336795,0.291967,0.352892,0.439825,cold_start,11,0.025891,0.373376,1.19751
16,98,48,20,1,unformed,,0.0,0.0,0.0,0.0,0.901445,0.0,0.0,0.0,0.969205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.212295,0.188178,0.069767,0.013404,0.431833,0.237709,0.539044,cold_start,8,0.021968,0.472746,3.128727
16,99,49,20,1,unformed,,0.0,0.0,0.0,0.0,0.792942,0.0,0.0,0.0,0.869329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.616876,0.414007,0.0,0.140457,0.86487,0.6507,0.291383,cold_start,2,0.0,0.032505,0.590514
16,105,55,20,2,unformed,,0.0,0.0,0.0,0.0,0.755144,-0.181543,0.0,0.0,0.896532,-0.087704,0.0,0.0,0.0,0.0,0.0,0.0,11.771765,0.342924,0.023256,0.075166,0.898859,0.374416,0.353637,cold_start,4,0.01657,0.088341,0.74402
