seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
10,0,0,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.153103,0.414012,0.313953,0.351488,0.057877,0.932728,0.29138,cold_start,32,0.022989,0.340868,1.694023
10,1,1,20,1,unformed,,1.0,0.0,0.0,0.0,0.986842,0.0,0.0,0.0,0.998718,0.0,0.0,0.0,1.998,0.0,0.0,0.0,26.702386,0.210582,0.383721,0.284747,0.042572,0.131287,0.507131,cold_start,37,0.027218,0.442169,-0.873061
10,51,1,20,1,unformed,,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.998,0.0,0.0,0.0,26.772684,0.235416,0.116279,0.268509,0.156132,0.400743,0.47396,cold_start,14,0.020083,0.335552,-2.313603
10,52,2,20,1,unformed,,0.0,0.0,0.0,0.0,0.892994,0.0,0.0,0.0,0.99576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.855156,0.525421,0.709302,0.292634,0.760854,0.338893,0.21511,cold_start,66,0.027509,0.214246,2.274278
10,53,3,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217218,0.36635,0.093023,0.467026,0.322112,0.583239,0.331775,cold_start,11,0.020412,0.62269,1.468646
10,54,4,20,1,unformed,,0.0,0.0,0.0,0.0,0.955462,0.0,0.0,0.0,0.993299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.08695,0.352616,0.44186,0.251346,0.096436,0.620823,0.344422,cold_start,43,0.026293,0.196668,2.9632
10,57,7,20,1,unformed,,0.5,0.0,0.0,0.0,0.967935,0.0,0.0,0.0,0.977787,0.0,0.0,0.0,6.944223,0.0,0.0,0.0,25.424715,0.584145,0.697674,0.439768,0.778992,0.420144,0.183311,cold_start,64,0.023884,0.13019,-0.588471
10,15,15,20,1,unformed,,0.666667,0.0,0.0,0.0,0.62067,0.0,0.0,0.0,0.914151,0.0,0.0,0.0,4.871568,0.0,0.0,0.0,33.467949,0.459243,0.209302,0.266594,0.556418,0.804656,0.257603,cold_start,23,0.024983,0.203058,0.776953
10,66,16,20,1,unformed,,0.0,0.0,0.0,0.0,0.8566,0.0,0.0,0.0,0.886397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.915216,0.274577,0.069767,0.036666,0.631666,0.360207,0.426004,cold_start,8,0.031734,0.316316,-0.001599
10,69,19,20,1,unformed,,0.0,0.0,0.0,0.0,0.785511,0.0,0.0,0.0,0.939588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.332071,0.464525,0.348837,0.289991,0.557714,0.661558,0.253923,cold_start,34,0.022548,0.112648,2.616625
10,70,20,20,1,unformed,,0.0,0.0,0.0,0.0,0.850157,0.0,0.0,0.0,0.946219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58578,0.784134,0.918605,0.399286,0.829457,0.989189,0.106316,cold_start,84,0.025384,0.074312,2.376659
