seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
18,0,0,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.612768,0.793219,0.918605,0.356149,0.940397,0.957726,0.103717,cold_start,84,0.024855,0.024289,-0.694685
18,52,2,20,1,unformed,,0.0,0.0,0.0,0.0,0.834732,0.0,0.0,0.0,0.992551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67489,0.499204,0.093023,0.422549,0.622927,0.858318,0.231033,cold_start,12,0.018188,0.147835,-2.574364
18,59,9,20,1,unformed,,0.0,0.0,0.0,0.0,0.791573,0.0,0.0,0.0,0.97397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.107158,0.288295,0.27907,0.361521,0.438889,0.0737,0.410378,cold_start,28,0.028407,0.173321,-2.914656
18,12,12,20,1,unformed,,1.0,0.0,0.0,0.0,0.863128,0.0,0.0,0.0,0.935878,0.0,0.0,0.0,7.650747,0.0,0.0,0.0,33.114013,0.502026,0.465116,0.328922,0.531116,0.68295,0.229264,cold_start,45,0.026582,0.240833,3.024604
18,23,23,20,1,unformed,,0.0,0.0,0.0,0.0,0.814904,0.0,0.0,0.0,0.936766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.026077,0.223242,0.383721,0.272967,0.222862,0.013418,0.48994,cold_start,38,0.023243,0.311839,0.508449
18,24,24,20,1,unformed,,0.5,0.0,0.0,0.0,0.813162,0.0,0.0,0.0,0.944375,0.0,0.0,0.0,15.096839,0.0,0.0,0.0,32.883815,0.593382,1.197674,0.337399,0.781051,0.057404,0.178756,cold_start,108,0.031265,0.048122,-2.333163
18,75,25,20,1,unformed,,0.25,0.0,0.0,0.0,0.689328,0.0,0.0,0.0,0.950573,0.0,0.0,0.0,7.663042,0.0,0.0,0.0,33.745151,0.514655,0.325581,0.203511,0.752461,0.777065,0.221512,cold_start,33,0.023698,0.108638,1.139318
18,28,28,20,1,unformed,,0.25,0.0,0.0,0.0,0.726862,0.0,0.0,0.0,0.934413,0.0,0.0,0.0,9.73351,0.0,0.0,0.0,33.085121,0.619948,0.965116,0.423227,0.549024,0.542426,0.166277,cold_start,88,0.026775,0.07618,0.628189
18,78,28,20,1,unformed,,0.5,0.0,0.0,0.0,0.724083,0.0,0.0,0.0,0.920962,0.0,0.0,0.0,1.446433,0.0,0.0,0.0,25.468825,0.697638,0.627907,0.400757,0.855354,0.906536,0.134562,cold_start,58,0.026682,0.093192,-0.52608
18,29,29,20,1,unformed,,0.0,0.0,0.0,0.0,0.8157,0.0,0.0,0.0,0.951215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.856983,0.352295,0.116279,0.291015,0.133752,0.868135,0.344724,cold_start,15,0.028308,0.69874,0.48192
18,79,29,20,1,unformed,,0.0,0.0,0.0,0.0,0.784311,0.0,0.0,0.0,0.910182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.356295,0.284998,0.104651,0.003255,0.745825,0.28626,0.414081,cold_start,11,0.026617,0.249209,-2.545239
18,30,30,20,1,unformed,,1.0,0.0,0.0,0.0,0.826694,0.0,0.0,0.0,0.939694,0.0,0.0,0.0,8.557064,0.0,0.0,0.0,34.18328,0.504119,1.011628,0.279134,0.223703,0.502013,0.227961,cold_start,92,0.02867,0.262058,0.395665
18,80,30,20,1,unformed,,0.0,0.0,0.0,0.0,0.883581,0.0,0.0,0.0,0.975618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72172,0.173569,0.046512,0.08159,0.524913,0.04126,0.560929,cold_start,6,0.01969,0.464557,-0.05428
18,34,34,20,1,unformed,,0.0,0.0,0.0,0.0,0.772051,0.0,0.0,0.0,0.904125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52896,0.38177,0.081395,0.242188,0.630914,0.572581,0.318128,cold_start,12,0.025448,0.161509,2.398491
18,84,34,20,1,unformed,,0.2,0.0,0.0,0.0,0.82995,0.0,0.0,0.0,0.932193,0.0,0.0,0.0,1.870266,0.0,0.0,0.0,12.179652,0.122078,0.023256,0.00129,0.239506,0.224259,0.64539,cold_start,4,0.036977,0.754961,-1.920513
18,35,35,20,1,unformed,,0.4,0.0,0.0,0.0,0.871701,0.0,0.0,0.0,0.949672,0.0,0.0,0.0,8.519289,0.0,0.0,0.0,35.005497,0.351896,0.767442,0.3097,0.00173,0.328712,0.345098,cold_start,71,0.027195,0.270804,1.463243
18,85,35,20,1,unformed,,0.0,0.0,0.0,0.0,0.766236,0.0,0.0,0.0,0.931492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.806706,0.538708,0.383721,0.38698,0.620435,0.763696,0.207463,cold_start,38,0.031606,0.198348,1.767007
18,86,36,20,1,unformed,,0.0,0.0,0.0,0.0,0.847415,0.0,0.0,0.0,0.976275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.400686,0.473044,0.081395,0.002633,0.886911,0.921237,0.248098,cold_start,9,0.024094,0.107148,2.977594
18,47,47,20,1,unformed,,0.0,0.0,0.0,0.0,0.671667,0.0,0.0,0.0,0.925329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.318076,0.469844,0.27907,0.343279,0.547417,0.70961,0.25027,cold_start,28,0.023489,0.031173,2.859439
18,0,50,20,2,unformed,,0.0,0.0,0.0,0.0,0.573863,-0.426137,0.0,0.0,0.947927,-0.052073,0.0,0.0,0.0,0.0,0.0,0.0,32.612768,0.483872,0.162791,0.354566,0.749755,0.668377,0.240887,cold_start,19,0.026438,0.214931,-1.603702
18,52,52,20,2,unformed,,0.2,0.2,0.0,0.0,0.743358,-0.091374,0.0,0.0,0.903748,-0.088802,0.0,0.0,4.98004,4.98004,0.0,0.0,25.67489,0.446733,0.313953,0.413552,0.476845,0.582582,0.266532,cold_start,31,0.027184,0.293916,1.952356
18,59,59,20,2,unformed,,0.0,0.0,0.0,0.0,0.729678,-0.061895,0.0,0.0,0.944996,-0.028974,0.0,0.0,0.0,0.0,0.0,0.0,26.107158,0.322369,0.418605,0.364451,0.298472,0.207948,0.374002,cold_start,40,0.025477,0.313738,-2.492901
18,12,62,20,2,unformed,,0.625,-0.375,0.0,0.0,0.799258,-0.063871,0.0,0.0,0.933741,-0.002137,0.0,0.0,14.288267,6.63752,0.0,0.0,33.114013,0.485735,0.790698,0.325314,0.748291,0.078638,0.239667,cold_start,73,0.03019,0.023657,-1.360078
18,23,73,20,2,unformed,,0.125,0.125,0.0,0.0,0.737391,-0.077513,0.0,0.0,0.931602,-0.005163,0.0,0.0,11.425886,11.425886,0.0,0.0,34.026077,0.419821,0.093023,0.25947,0.391387,0.935405,0.286805,cold_start,13,0.03674,0.143314,-2.472366
18,24,74,20,2,unformed,,0.625,0.125,0.0,0.0,0.813823,0.000661,0.0,0.0,0.954752,0.010377,0.0,0.0,14.395024,-0.701815,0.0,0.0,32.883815,0.67507,1.05814,0.338444,0.666153,0.637543,0.143094,cold_start,96,0.03022,0.16302,-0.149923
18,75,75,20,2,unformed,,0.75,0.5,0.0,0.0,0.677058,-0.012271,0.0,0.0,0.930383,-0.02019,0.0,0.0,5.570035,-2.093007,0.0,0.0,33.745151,0.59781,1.232558,0.198054,0.819487,0.141139,0.176613,cold_start,111,0.029155,0.041613,-0.858503
18,28,78,20,2,unformed,,0.125,-0.125,0.0,0.0,0.606341,-0.120521,0.0,0.0,0.939397,0.004984,0.0,0.0,8.806362,-0.927148,0.0,0.0,33.085121,0.345563,0.081395,0.426242,0.285838,0.588775,0.351104,cold_start,12,0.02376,0.339365,-2.925582
18,78,78,20,2,unformed,,0.25,-0.25,0.0,0.0,0.699342,-0.024741,0.0,0.0,0.929104,0.008142,0.0,0.0,9.608174,8.16174,0.0,0.0,25.468825,0.5738,0.162791,0.395134,0.79193,0.945344,0.18855,cold_start,18,0.032305,0.156615,-0.060745
18,29,79,20,2,unformed,,0.0,0.0,0.0,0.0,0.719581,-0.096119,0.0,0.0,0.942937,-0.008278,0.0,0.0,0.0,0.0,0.0,0.0,33.856983,0.454821,0.360465,0.294958,0.461444,0.702418,0.260724,cold_start,36,0.024365,0.103544,-0.038693
