seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
4,0,0,20,1,unformed,,0.333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.785145,0.355586,0.348837,0.278826,0.293671,0.501009,0.341647,cold_start,35,0.029743,0.28631,-1.399235
4,1,1,20,1,unformed,,1.0,0.0,0.0,0.0,0.993506,0.0,0.0,0.0,0.999498,0.0,0.0,0.0,1.998,0.0,0.0,0.0,32.869971,0.588404,0.825581,0.323223,0.821726,0.383086,0.181197,cold_start,76,0.026009,0.046126,-1.204932
4,2,2,20,1,unformed,,0.333333,0.0,0.0,0.0,0.940552,0.0,0.0,0.0,0.988463,0.0,0.0,0.0,2.994004,0.0,0.0,0.0,33.631654,0.505588,0.604651,0.232124,0.674421,0.511157,0.22705,cold_start,57,0.029161,0.094139,-0.39712
4,53,3,20,1,unformed,,0.0,0.0,0.0,0.0,0.896483,0.0,0.0,0.0,0.996236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.974304,0.26905,0.093023,0.272557,0.592637,0.117984,0.432465,cold_start,12,0.036934,0.277028,-1.003581
4,57,7,20,1,unformed,,0.333333,0.0,0.0,0.0,0.875947,0.0,0.0,0.0,0.959942,0.0,0.0,0.0,1.974144,0.0,0.0,0.0,33.34139,0.420241,0.325581,0.252906,0.697024,0.405452,0.286477,cold_start,33,0.028288,0.17494,-0.974008
4,11,11,20,1,unformed,,0.666667,0.0,0.0,0.0,0.908069,0.0,0.0,0.0,0.961554,0.0,0.0,0.0,6.405709,0.0,0.0,0.0,33.238009,0.801603,1.104651,0.256544,0.868207,0.977008,0.101375,cold_start,100,0.024921,0.042922,0.344612
4,62,12,20,1,unformed,,0.333333,0.0,0.0,0.0,0.896335,0.0,0.0,0.0,0.95,0.0,0.0,0.0,3.98004,0.0,0.0,0.0,35.065252,0.466789,0.651163,0.208556,0.274675,0.732764,0.252361,cold_start,61,0.029821,0.103973,-1.141818
4,64,14,20,1,unformed,,1.0,0.0,0.0,0.0,0.924276,0.0,0.0,0.0,0.966631,0.0,0.0,0.0,8.520046,0.0,0.0,0.0,33.003807,0.688763,1.093023,0.281993,0.805436,0.5746,0.137855,cold_start,99,0.027367,0.131448,0.343893
4,65,15,20,1,unformed,,0.0,0.0,0.0,0.0,0.847019,0.0,0.0,0.0,0.943479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27671,0.350999,0.081395,0.438263,0.213151,0.671187,0.345943,cold_start,12,0.020904,0.353219,1.680775
4,67,17,20,1,unformed,,0.333333,0.0,0.0,0.0,0.793191,0.0,0.0,0.0,0.937116,0.0,0.0,0.0,11.83366,0.0,0.0,0.0,18.812026,0.477115,0.22093,0.428696,0.501233,0.757601,0.245362,cold_start,22,0.02886,0.024395,0.666076
4,18,18,20,1,unformed,,0.0,0.0,0.0,0.0,0.812328,0.0,0.0,0.0,0.92486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.507741,0.280667,0.372093,0.26867,0.419459,0.062447,0.418994,cold_start,37,0.028489,0.324587,-2.402846
4,68,18,20,1,unformed,,0.0,0.0,0.0,0.0,0.896051,0.0,0.0,0.0,0.962779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.873974,0.33657,0.209302,0.207046,0.758614,0.171316,0.359811,cold_start,21,0.023095,0.214477,-0.421651
4,69,19,20,1,unformed,,0.0,0.0,0.0,0.0,0.903902,0.0,0.0,0.0,0.976739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.833117,0.239529,0.046512,0.052312,0.531988,0.327307,0.468678,cold_start,6,0.02735,0.446018,0.39906
4,73,23,20,1,unformed,,0.142857,0.0,0.0,0.0,0.898736,0.0,0.0,0.0,0.961101,0.0,0.0,0.0,23.456012,0.0,0.0,0.0,11.044121,0.456594,0.174419,0.460639,0.88612,0.305198,0.259468,cold_start,17,0.026815,0.071413,2.213766
4,74,24,20,1,unformed,,0.142857,0.0,0.0,0.0,0.905,0.0,0.0,0.0,0.885289,0.0,0.0,0.0,1.908086,0.0,0.0,0.0,10.95563,0.476237,0.046512,0.672609,0.417553,0.768275,0.245949,cold_start,6,0.026808,0.400614,1.917556
4,76,26,20,1,unformed,,0.0,0.0,0.0,0.0,0.807086,0.0,0.0,0.0,0.956357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.258415,0.131369,0.046512,0.049203,0.31897,0.110791,0.629261,cold_start,6,0.020597,0.727232,1.179579
4,27,27,20,1,unformed,,0.285714,0.0,0.0,0.0,0.789872,0.0,0.0,0.0,0.945457,0.0,0.0,0.0,12.489442,0.0,0.0,0.0,34.608629,0.253641,0.093023,0.278287,0.250138,0.393115,0.451005,cold_start,13,0.024052,0.128107,-0.116099
4,77,27,20,1,unformed,,0.142857,0.0,0.0,0.0,0.877102,0.0,0.0,0.0,0.942931,0.0,0.0,0.0,27.256942,0.0,0.0,0.0,11.738221,0.365094,0.069767,0.068821,0.645358,0.67643,0.332912,cold_start,8,0.02584,0.351919,0.337644
4,80,30,20,1,unformed,,0.0,0.0,0.0,0.0,0.898893,0.0,0.0,0.0,0.934265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.507679,0.276258,0.093023,0.143956,0.76799,0.100064,0.424057,cold_start,10,0.021451,0.202461,2.317589
4,81,31,20,1,unformed,,0.0,0.0,0.0,0.0,0.744425,0.0,0.0,0.0,0.944962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.410421,0.188937,0.093023,0.168532,0.441955,0.052238,0.537931,cold_start,10,0.035036,0.544499,-2.559447
4,82,32,20,1,unformed,,0.285714,0.0,0.0,0.0,0.798618,0.0,0.0,0.0,0.936894,0.0,0.0,0.0,12.613356,0.0,0.0,0.0,25.852826,0.448581,0.162791,0.309409,0.483879,0.838243,0.265194,cold_start,18,0.068463,0.326427,-0.211164
4,83,33,20,1,unformed,,0.142857,0.0,0.0,0.0,0.782481,0.0,0.0,0.0,0.932394,0.0,0.0,0.0,32.901569,0.0,0.0,0.0,12.149678,0.133518,0.05814,0.009879,0.173756,0.292299,0.625587,cold_start,7,0.037392,0.628732,2.802182
4,84,34,20,1,unformed,,0.142857,0.0,0.0,0.0,0.891608,0.0,0.0,0.0,0.940413,0.0,0.0,0.0,33.835766,0.0,0.0,0.0,12.403565,0.113274,0.116279,0.007363,0.032197,0.297258,0.661054,cold_start,12,0.028161,0.627347,2.548181
4,36,36,20,1,unformed,,0.375,0.0,0.0,0.0,0.678109,0.0,0.0,0.0,0.942483,0.0,0.0,0.0,13.412368,0.0,0.0,0.0,27.057186,0.504174,0.860465,0.407099,0.196017,0.553114,0.227927,cold_start,78,0.026103,0.069761,-1.189969
4,37,37,20,1,unformed,,0.0,0.0,0.0,0.0,0.683549,0.0,0.0,0.0,0.961069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.125529,0.284869,0.209302,0.216793,0.435734,0.277648,0.414226,cold_start,21,0.025661,0.225583,0.566261
4,42,42,20,1,unformed,,0.555556,0.0,0.0,0.0,0.666485,0.0,0.0,0.0,0.928786,0.0,0.0,0.0,6.629131,0.0,0.0,0.0,33.10321,0.534662,0.697674,0.25789,0.808689,0.374393,0.209762,cold_start,65,0.029722,0.14083,-1.488363
4,0,50,20,2,unformed,,0.5,0.166667,0.0,0.0,0.774552,-0.225448,0.0,0.0,0.938763,-0.061237,0.0,0.0,16.326084,15.326084,0.0,0.0,33.785145,0.452438,0.616279,0.284632,0.340837,0.568002,0.262422,cold_start,58,0.023937,0.239145,1.959164
4,1,51,20,2,unformed,,0.8,-0.2,0.0,0.0,0.744183,-0.249323,0.0,0.0,0.941445,-0.058053,0.0,0.0,5.682919,3.684919,0.0,0.0,32.869971,0.651047,0.802326,0.321859,0.788688,0.691315,0.152772,cold_start,74,0.027374,0.079164,-0.2366
4,2,52,20,2,unformed,,0.7,0.366667,0.0,0.0,0.794286,-0.146266,0.0,0.0,0.952493,-0.03597,0.0,0.0,6.902956,3.908952,0.0,0.0,33.631654,0.610125,0.662791,0.236039,0.680134,0.861536,0.170787,cold_start,62,0.025246,0.088426,0.703627
4,53,53,20,2,unformed,,0.0,0.0,0.0,0.0,0.808797,-0.087686,0.0,0.0,0.949091,-0.047146,0.0,0.0,0.0,0.0,0.0,0.0,25.974304,0.371522,0.151163,0.290262,0.699963,0.344699,0.327134,cold_start,17,0.019229,0.169701,0.449982
