window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6098,13,6,0,1.9983,0,21.2,0,0,6.58,1.0,6098.0,525,1.0,318,495,177,1829,0.001121,0.0102,401.3761,0,0.0,0.0,0.0013,0,0,0,0,0.036549,0.015625,64,0.5725,0.0365,0.2675
2,5000,3725,0,0,1,1.9982,0,23.7,432,3285,5.21,0.8269,4530.0,440,1.0,307,6,17,1844,0.00127,0.0092,402.1938,1,1.0,0.0,0.0013,0,0,0,0,0.034851,0.015625,64,0.5517,0.07,0.2581
3,5000,3400,2,5,0,1.9983,0,31.6,256,3154,4.87,0.8602,3974.5,246,1.0,248,2,61,1793,0.001275,0.0131,287.0478,2,2.0,0.0131,0.0017,1,0,0,0,0.041276,0.015625,64,0.6214,0.1113,0.2527
4,5000,3167,4,5,0,1.9983,0,33.8,60,3120,4.6,0.8714,3660.7,47,1.0,215,6,39,1608,0.001594,0.02,76.7974,3,2.9,0.019,0.0031,2,0,0,0,0.043077,0.015625,62,0.6373,0.1543,0.2559
5,5000,3062,0,0,1,1.9983,0,38.0,4,3053,4.41,0.8847,3461.1,9,1.0,181,0,34,1451,0.001601,0.0226,17.5781,4,3.9,0.0198,0.0035,0,1,0,0,0.041431,0.015625,61,0.6229,0.1882,0.2608
6,5000,3014,3,5,0,1.9986,1,42.1,10,2990,4.45,0.9042,3333.4,24,1.0,170,6,17,1397,0.001671,0.0258,51.1111,5,4.7,0.0215,0.0039,1,0,0,0,0.040773,0.015625,60,0.6168,0.214,0.2684
7,5000,3006,1,3,0,1.9921,1,47.1,4,2997,4.46,0.9245,3251.5,9,1.0,150,1,21,1285,0.00174,0.0208,21.5827,6,5.7,0.0162,0.0041,0,0,0,0,0.04157,0.015625,59,0.6241,0.2393,0.2669
8,5000,3103,0,0,3,1.993,2,52.6,4,3094,4.47,0.9641,3218.5,9,1.0,138,0,12,1225,0.001795,0.023,21.2766,7,6.7,0.013,0.0042,0,0,0,0,0.045977,0.015625,58,0.6602,0.2668,0.268
9,5000,3076,2,4,0,1.9943,1,57.0,14,3057,4.46,0.9643,3190.0,19,1.0,128,4,14,1180,0.001825,0.0268,53.3708,8,7.5,0.0134,0.0046,0,0,0,0,0.061662,0.015625,57,0.7466,0.3017,0.2723
10,5000,3001,1,3,0,1.9976,1,58.2,9,2992,4.41,0.951,3155.7,9,1.0,120,2,10,1137,0.00188,0.0318,22.2222,9,8.4,0.0195,0.006,0,0,0,0,0.061008,0.015625,57,0.7439,0.3468,0.2776
