window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6095,15,5,0,1.9984,0,20.0,0,0,6.6,1.0,6095.0,650,1.0,397,620,223,2159,0.000916,0.0058,403.2258,0,0.0,0.0058,0.0011,1,0,0,0,0.029341,0.015625,64,0.4675,0.0293,0.2212
2,5000,3780,2,4,0,1.9982,0,20.9,489,3294,5.22,0.8348,4581.0,486,1.0,379,16,34,2211,0.001014,0.0066,375.387,1,1.0,0.0066,0.0011,0,0,0,0,0.035736,0.015625,64,0.5628,0.0641,0.2304
3,5000,3367,4,5,0,1.9982,0,23.6,297,3078,4.85,0.851,3987.0,289,1.0,300,14,93,2155,0.001066,0.0105,295.082,2,1.9,0.0077,0.0015,1,0,0,0,0.03958,0.015625,64,0.6052,0.1037,0.2276
4,5000,3115,0,0,1,1.9982,0,34.1,70,3070,4.54,0.8607,3648.2,45,1.0,269,4,35,1891,0.001243,0.0126,68.2853,3,2.9,0.0098,0.0021,0,0,0,0,0.043236,0.015625,63,0.6386,0.1469,0.2364
5,5000,3100,0,0,0,1.9982,0,40.0,15,3086,4.47,0.8947,3465.8,14,1.0,232,2,39,1755,0.001276,0.0129,23.9316,4,3.8,0.0081,0.0026,0,0,0,0,0.042003,0.015625,63,0.628,0.1889,0.2395
6,5000,3090,1,4,0,1.9982,1,38.5,3,3082,4.5,0.9201,3358.4,8,1.0,210,3,25,1679,0.001281,0.0158,14.7601,5,4.8,0.015,0.0029,0,0,0,0,0.036972,0.015625,62,0.5774,0.2118,0.2433
7,5000,3041,2,5,0,1.9968,1,46.8,6,3015,4.42,0.9274,3279.1,26,1.0,193,10,27,1626,0.001398,0.0247,47.1698,6,5.6,0.0176,0.0032,2,0,0,0,0.040564,0.015625,59,0.6148,0.2453,0.2477
8,5000,3181,1,3,0,1.9932,2,49.3,0,3166,4.58,0.9766,3257.3,15,1.0,178,4,19,1542,0.001402,0.0186,29.1262,7,6.5,0.0097,0.0035,0,0,0,0,0.042672,0.015625,59,0.6338,0.2713,0.2496
9,5000,3101,3,4,0,1.9846,2,56.0,7,3079,4.44,0.9612,3226.0,22,1.0,170,3,11,1508,0.001417,0.0306,47.7223,8,7.3,0.0204,0.0039,0,0,0,0,0.05102,0.015625,59,0.6937,0.2958,0.2531
10,5000,3033,2,5,0,1.9916,2,57.1,16,3008,4.45,0.9505,3190.9,25,1.0,161,2,11,1503,0.001404,0.0265,54.3478,9,8.3,0.0159,0.004,1,0,0,0,0.057026,0.015625,59,0.726,0.3182,0.2594
11,5000,3072,2,4,0,1.9562,2,62.6,14,3058,4.48,0.9687,3171.1,14,1.0,152,2,11,1457,0.001433,0.027,33.2542,10,9.2,0.013,0.0043,0,0,0,0,0.080899,0.015625,56,0.8069,0.3962,0.2699
12,5000,3113,1,5,1,1.9257,2,63.8,11,3098,4.51,0.9845,3162.2,15,1.0,146,1,7,1421,0.001546,0.0276,35.461,11,10.1,0.015,0.0047,1,0,0,0,0.076037,0.015625,56,0.7945,0.4722,0.2736
