window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6165,13,6,0,1.9985,0,32.5,0,0,6.61,1.0,6165.0,647,1.0,403,618,215,2175,0.000897,0.0091,399.6294,0,0.0,0.0055,0.001,2,0,0,0,0.037709,0.015625,64,0.5856,0.0377,0.248
2,5000,3685,3,5,0,1.9985,0,34.2,474,3215,5.33,0.8204,4535.7,470,1.0,371,6,38,2185,0.001038,0.009,370.751,1,1.0,0.0072,0.0012,1,0,0,0,0.031269,0.015625,64,0.5003,0.0655,0.2373
3,5000,3339,2,5,0,1.9985,0,44.4,243,3109,4.82,0.8531,3954.8,230,1.0,291,14,94,2123,0.001061,0.0124,235.1129,2,1.9,0.0091,0.0016,1,0,0,0,0.03394,0.015625,63,0.5396,0.0995,0.2299
4,5000,3150,2,5,0,1.9985,0,51.5,36,3120,4.51,0.8708,3641.3,30,1.0,249,3,45,1823,0.001348,0.0187,45.3834,3,2.9,0.0135,0.0027,1,0,0,0,0.04611,0.015625,62,0.6611,0.1369,0.2457
5,5000,3186,0,0,1,1.9985,0,68.7,0,3176,4.53,0.913,3489.5,10,1.0,221,0,28,1685,0.001387,0.018,18.7266,4,3.9,0.0108,0.003,0,0,0,0,0.039497,0.015625,61,0.6044,0.1692,0.2578
6,5000,3057,0,0,3,1.9982,1,93.2,0,3052,4.44,0.9082,3366.0,5,1.0,194,0,27,1555,0.001401,0.0212,9.1912,5,4.9,0.0138,0.0032,0,0,0,0,0.040564,0.015625,60,0.6148,0.2027,0.2615
7,5000,3005,0,0,3,1.9957,1,105.1,0,2998,4.3,0.9174,3275.7,7,1.0,177,2,19,1493,0.001449,0.0212,13.3038,6,5.8,0.0157,0.0034,0,0,0,0,0.050955,0.015625,60,0.6934,0.2452,0.2746
8,5000,3021,4,5,0,1.9924,1,118.4,4,3003,4.44,0.9385,3219.1,18,1.0,158,4,23,1423,0.001646,0.0272,38.961,7,6.7,0.0149,0.0048,3,0,0,0,0.054393,0.015625,56,0.7127,0.2979,0.2833
9,5000,3151,0,0,1,1.9864,1,125.8,0,3144,4.51,0.983,3205.5,7,1.0,146,2,14,1360,0.001548,0.0222,13.7931,8,7.6,0.0125,0.0042,0,0,0,0,0.044444,0.015625,55,0.6484,0.3423,0.2895
10,5000,3012,0,0,0,1.9818,1,131.8,0,3007,4.4,0.9501,3170.3,5,1.0,133,0,13,1276,0.001603,0.0243,14.0845,9,8.6,0.0128,0.0047,0,0,0,0,0.051213,0.015625,54,0.6949,0.372,0.2988
11,5000,3082,0,0,0,1.9788,1,142.9,0,3082,4.5,0.9767,3155.6,0,1.0,123,0,10,1211,0.00154,0.0213,0.0,10,9.6,0.013,0.0048,0,0,0,0,0.055851,0.015625,54,0.7202,0.4092,0.3078
12,5000,3106,1,5,0,1.9879,1,148.7,0,3101,4.44,0.9867,3148.0,5,1.0,116,1,8,1179,0.001788,0.0386,12.5313,11,10.5,0.018,0.0053,1,0,0,0,0.065217,0.015625,54,0.7604,0.445,0.3127
13,5000,3219,0,0,1,1.9552,1,159.5,3214,0,4.6,1.0193,3158.1,5,1.0,105,0,11,1095,0.001821,0.0353,14.1243,12,11.5,0.0223,0.0059,0,0,0,0,0.076087,0.015625,53,0.7946,0.505,0.3198
14,5000,3125,2,5,3,1.9158,1,163.0,3,3108,4.53,0.9909,3153.7,17,1.0,103,7,9,1096,0.001797,0.0412,52.1472,13,11.7,0.0209,0.0066,1,0,0,0,0.070588,0.015625,50,0.7786,0.5727,0.327
15,5000,3204,1,4,3,1.8862,1,171.0,3196,0,4.52,1.0139,3160.0,8,1.0,102,1,2,1095,0.001688,0.0254,23.2558,14,12.6,0.0163,0.0053,0,0,0,0,0.050704,0.015625,48,0.6918,0.6149,0.3346
16,5000,3159,2,5,3,1.9542,2,172.1,0,3149,4.49,0.9997,3159.9,10,1.0,100,2,4,1102,0.001918,0.0326,31.0559,15,13.2,0.0224,0.0072,1,0,0,0,0.071217,0.015625,48,0.7806,0.6565,0.3433
17,5000,3085,0,0,3,1.9062,2,178.1,0,3085,4.41,0.9789,3151.5,0,1.0,89,0,11,1018,0.001907,0.0353,0.0,16,14.2,0.0239,0.0074,0,0,0,0,0.051282,0.015625,46,0.6953,0.7045,0.3497
18,5000,3088,2,5,3,1.8968,1,180.8,5,3073,4.47,0.9819,3144.9,15,1.0,91,7,5,1069,0.001843,0.0293,38.674,17,14.3,0.0207,0.0067,2,0,0,0,0.053333,0.015625,49,0.707,0.7472,0.3526
19,5000,2947,3,5,3,1.9542,1,184.9,3,2935,4.38,0.943,3125.1,12,1.0,86,5,10,1040,0.002001,0.0367,37.6176,18,14.5,0.0181,0.0079,1,0,0,0,0.055046,0.015625,48,0.7161,0.7961,0.3517
20,5000,3158,1,4,3,1.9431,2,186.9,3151,0,4.49,1.0095,3128.2,7,1.0,81,1,6,1007,0.002064,0.0436,22.508,19,15.4,0.022,0.0077,0,0,0,0,0.056075,0.015625,47,0.7214,0.8429,0.351
21,5000,3135,1,5,3,1.9524,2,186.2,3123,0,4.5,1.002,3128.9,12,1.0,80,1,2,1005,0.001961,0.0411,38.835,20,16.4,0.0224,0.0078,1,0,0,0,0.056962,0.015625,46,0.7257,0.8998,0.3546
22,5000,3169,0,0,3,1.9104,2,185.4,3162,0,4.54,1.0116,3132.7,7,1.0,76,0,4,982,0.002055,0.0356,23.4114,21,17.4,0.0207,0.0077,0,0,0,0,0.061489,0.015625,46,0.7459,0.9484,0.3567
23,5000,3112,1,3,0,1.9438,1,191.4,13,3099,4.43,0.994,3130.7,13,1.0,76,5,5,976,0.001922,0.0438,41.958,22,17.2,0.022,0.0091,0,0,0,0,0.070707,0.015625,46,0.779,0.9652,0.3581
24,5000,3146,0,0,3,1.9781,1,196.7,3144,0,4.51,1.0044,3132.2,2,1.0,69,0,7,920,0.001896,0.0314,8.0321,23,18.1,0.0204,0.0074,0,0,0,0,0.058824,0.015625,42,0.7344,1.024,0.3614
25,5000,3055,0,0,3,1.9936,1,188.7,0,3055,4.45,0.9777,3124.8,0,1.0,64,0,5,897,0.001974,0.0476,0.0,24,19.9,0.0233,0.0093,0,0,0,0,0.079365,0.015625,39,0.8031,1.0478,0.3662
26,4999,3015,1,4,3,1.8512,1,200.7,1,3011,4.38,0.9681,3114.4,4,1.0,63,2,3,895,0.00207,0.0437,16.3265,25,20.3,0.0251,0.01,0,0,0,0,0.06746,0.015625,39,0.7684,1.0716,0.3714
27,4999,3130,3,5,3,1.9207,1,198.2,3117,0,4.54,1.0045,3115.8,13,1.0,63,3,3,927,0.002234,0.05,44.9827,26,20.4,0.0229,0.0096,2,0,0,0,0.083333,0.015625,40,0.8125,1.1198,0.3752
28,4998,3137,1,5,3,1.8438,2,195.3,3132,0,4.51,1.0061,3117.9,5,1.0,62,1,2,914,0.002469,0.0554,17.7305,27,21.1,0.0267,0.0111,1,1,0,0,0.103806,0.015625,40,0.8495,1.1994,0.379
29,4997,3036,1,5,1,1.8622,2,204.9,10,3021,4.47,0.9762,3110.1,15,1.0,64,6,4,954,0.002059,0.0412,53.5714,28,21.0,0.0235,0.0091,1,0,0,0,0.082474,0.015625,43,0.8105,1.275,0.382
30,4997,3178,2,5,3,1.8914,2,204.2,3158,0,4.58,1.0197,3116.5,20,1.0,67,6,3,998,0.002137,0.0409,61.0932,29,20.5,0.023,0.0087,1,0,0,0,0.062893,0.015625,45,0.7516,1.3253,0.3823
31,4994,3072,0,0,3,1.9068,2,197.4,8,3064,4.46,0.9871,3112.3,8,1.0,67,0,0,986,0.002185,0.0504,29.7398,30,21.5,0.0235,0.0101,0,0,0,0,0.086331,0.015625,44,0.819,1.4116,0.3837
32,4991,3077,2,5,1,1.9329,1,205.1,8,3069,4.46,0.9897,3108.9,8,1.0,67,2,2,996,0.002111,0.0565,29.5203,31,22.0,0.0226,0.0101,1,0,0,0,0.081272,0.015625,44,0.8077,1.454,0.3834
33,4988,3036,1,3,3,1.9839,1,204.6,5,3027,4.42,0.9787,3102.0,9,1.0,67,5,5,1021,0.001896,0.04,24.3902,32,22.1,0.0215,0.0084,0,0,0,0,0.07,0.015625,46,0.7768,1.5107,0.3845
34,4985,3126,0,0,3,1.9841,2,207.1,3125,0,4.52,1.007,3104.3,1,1.0,67,1,1,1010,0.001806,0.0495,3.6101,33,23.0,0.0228,0.0094,0,0,0,0,0.060071,0.015625,45,0.7399,1.5707,0.3857
35,4982,3018,1,5,3,1.9716,1,208.1,5,3013,4.42,0.9748,3096.1,5,1.0,63,1,5,987,0.001864,0.0387,16.5563,34,24.0,0.0226,0.0096,1,0,0,0,0.06129,0.015625,42,0.7451,1.6062,0.3876
36,4972,3065,2,5,3,1.9357,1,202.6,9,3051,4.51,0.9909,3093.1,14,1.0,66,7,4,998,0.001873,0.0441,53.0303,35,23.8,0.0206,0.009,1,0,0,0,0.058824,0.015625,42,0.7344,1.6577,0.3887
37,4970,3058,1,4,3,1.9591,2,204.3,9,3049,4.48,0.9897,3089.8,9,1.0,61,1,6,976,0.002073,0.0445,31.9149,36,23.3,0.0216,0.0092,0,0,0,0,0.089041,0.015625,41,0.8245,1.7056,0.391
