window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6019,20,7,0,1.9987,0,33.7,0,0,6.55,1.0,6019.0,503,1.0,304,459,155,1797,0.001165,0.0116,391.1353,0,0.0,0.0061,0.0014,1,0,0,0,0.026977,0.015625,64,0.4208,0.027,0.2616
2,5000,3616,1,5,0,1.9986,0,37.0,385,3233,5.1,0.8221,4439.7,383,1.0,295,22,31,1887,0.001279,0.0085,385.6999,1,0.9,0.0082,0.0014,1,0,0,0,0.03108,0.015625,64,0.4973,0.0562,0.2434
3,5000,3318,2,5,0,1.9986,0,43.1,218,3104,4.8,0.8567,3883.3,214,1.0,234,6,67,1798,0.001339,0.0148,260.0243,2,1.9,0.0079,0.002,1,0,0,0,0.03248,0.015625,63,0.5189,0.0808,0.2443
4,5000,3107,1,5,0,1.9986,0,50.2,52,3077,4.57,0.8745,3583.6,30,1.0,161,3,76,1591,0.001553,0.0257,52.9101,3,2.8,0.0151,0.0029,1,0,0,0,0.040785,0.015625,61,0.6169,0.1201,0.2569
5,5000,3099,2,4,0,1.9986,0,72.3,1,3088,4.49,0.9056,3422.1,11,1.0,146,7,22,1282,0.001951,0.0233,24.3309,4,3.7,0.0122,0.004,0,0,0,0,0.032634,0.015625,59,0.5212,0.1457,0.2522
6,5000,3146,2,4,0,1.9987,2,96.8,8,3133,4.51,0.941,3343.2,13,1.0,133,2,15,1211,0.002052,0.0261,32.3383,5,4.7,0.0158,0.0049,0,1,0,0,0.052133,0.015625,57,0.7003,0.1875,0.262
7,5000,3090,2,5,0,1.9882,2,107.0,8,3072,4.5,0.9421,3279.9,18,1.0,122,2,13,1177,0.002075,0.0413,45.2261,6,5.6,0.017,0.0059,1,0,0,0,0.06068,0.015625,58,0.7425,0.2288,0.2693
8,5000,3097,1,5,1,1.9859,2,118.5,13,3084,4.5,0.9561,3239.2,13,1.0,110,1,13,1104,0.002274,0.0345,38.3481,7,6.6,0.0207,0.0065,1,0,0,0,0.068966,0.015625,55,0.7734,0.2834,0.2756
9,5000,2994,0,0,3,1.9868,2,123.3,12,2982,4.36,0.9385,3190.2,12,1.0,99,0,11,1023,0.002296,0.0455,39.604,8,7.5,0.026,0.0074,0,0,0,0,0.074675,0.015625,53,0.7908,0.3224,0.2882
10,5000,3051,1,5,0,1.9669,1,132.6,10,3036,4.46,0.964,3164.9,15,1.0,93,6,12,1015,0.002185,0.0264,42.6829,9,8.3,0.0186,0.0058,1,0,0,0,0.058651,0.015625,52,0.7336,0.3634,0.297
