window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6150,13,6,0,1.9994,0,32.0,0,0,6.62,1.0,6150.0,560,1.0,350,531,181,1972,0.001008,0.0067,400.0,0,0.0,0.0,0.0012,0,0,0,0,0.030017,0.015625,64,0.4795,0.03,0.2324
2,5000,3722,4,5,0,1.9994,0,34.4,447,3281,5.23,0.8247,4553.3,441,1.0,337,8,21,2024,0.001147,0.0081,381.4879,1,1.0,0.0081,0.0013,1,0,0,0,0.034923,0.015625,64,0.5526,0.0609,0.2388
3,5000,3308,2,5,0,1.9993,0,40.8,235,3082,4.89,0.8456,3944.2,226,1.0,277,8,68,1994,0.001144,0.0141,246.4558,2,1.9,0.0105,0.0018,1,0,0,0,0.036028,0.015625,64,0.5663,0.0891,0.2456
4,5000,3228,1,3,0,1.9993,0,47.3,55,3191,4.61,0.8857,3664.9,37,1.0,192,7,92,1801,0.001304,0.0188,55.9006,3,2.8,0.0141,0.0023,0,0,0,0,0.038874,0.015625,64,0.5981,0.1264,0.2536
5,5000,3062,2,5,0,1.9993,0,61.7,1,3056,4.45,0.884,3463.9,6,1.0,163,3,32,1379,0.001817,0.0323,11.2867,4,3.8,0.0187,0.004,1,0,0,0,0.064655,0.015625,58,0.7583,0.1874,0.2709
6,5000,3012,1,4,0,1.9992,2,90.7,6,3001,4.44,0.9032,3334.8,11,1.0,144,9,28,1293,0.001872,0.0193,25.1142,5,4.6,0.015,0.0038,0,0,0,0,0.04721,0.015625,58,0.669,0.2346,0.2823
7,5000,3158,2,5,0,1.9949,2,103.9,8,3141,4.5,0.9597,3290.6,17,1.0,135,6,15,1252,0.001901,0.0274,44.0415,6,5.5,0.0169,0.0046,2,0,0,0,0.049751,0.015625,57,0.6859,0.2844,0.2979
8,5000,3125,2,5,0,1.9923,2,114.2,5,3112,4.49,0.9604,3253.8,13,1.0,124,4,15,1192,0.00205,0.0258,32.5203,7,6.4,0.0181,0.0049,2,0,0,0,0.054264,0.015625,56,0.7121,0.3309,0.3109
9,5000,2992,0,0,1,1.9876,2,126.0,1,2991,4.31,0.9346,3201.4,1,1.0,114,1,11,1128,0.00206,0.029,0.0,8,7.4,0.0211,0.0054,0,0,0,0,0.057971,0.015625,53,0.7305,0.3686,0.3225
10,5000,3046,2,4,0,1.9865,1,134.9,7,3039,4.34,0.9599,3173.2,7,1.0,109,2,7,1100,0.002035,0.0329,21.7391,9,8.3,0.0192,0.0062,0,0,0,0,0.062874,0.015625,52,0.7515,0.4195,0.332
11,5000,3151,2,3,1,1.9964,1,146.8,4,3147,4.55,0.9942,3169.5,4,1.0,105,2,6,1079,0.002048,0.0302,11.396,10,9.1,0.0173,0.0057,0,0,0,0,0.065934,0.015625,51,0.763,0.4607,0.3388
12,5000,3095,2,5,0,1.9772,2,152.7,12,3083,4.51,0.98,3158.0,12,1.0,99,2,8,1063,0.002169,0.0456,37.6176,11,9.8,0.0179,0.0069,1,0,0,0,0.054711,0.015625,50,0.7144,0.508,0.3423
13,5000,3145,1,5,1,1.9288,2,159.2,13,3132,4.48,0.9965,3156.2,13,1.0,95,1,5,1049,0.002195,0.0333,40.4984,12,10.8,0.0215,0.0069,1,0,0,0,0.060606,0.015625,51,0.7422,0.5487,0.3489
14,5000,2991,0,0,3,1.8119,2,161.8,9,2982,4.4,0.9543,3134.1,9,1.0,92,4,7,998,0.002112,0.0444,27.6923,13,11.4,0.024,0.008,0,0,0,0,0.073964,0.015625,49,0.7887,0.6019,0.3551
15,5000,2893,1,4,3,1.9231,1,164.6,12,2881,4.37,0.932,3104.0,12,1.0,85,1,8,963,0.002156,0.0463,48.1928,14,12.3,0.0215,0.0089,0,0,0,0,0.057915,0.015625,47,0.7302,0.656,0.3611
